2025-06-04T15:40:53.618085 | connectivity-check.ubuntu.com | 185.125.190.18
2025-06-04T15:52:46.640070 | awifi.vn | 124.158.5.91
2025-06-04T15:53:26.578260 | mobile.events.data.microsoft.com | 40.79.150.121
2025-06-04T15:54:13.803537 | a.nel.cloudflare.com | 35.190.80.1
2025-06-04T15:54:17.777790 | featureassets.org | 34.128.128.0
2025-06-04T15:54:17.783160 | prodregistryv2.org | 34.128.128.0
2025-06-04T15:54:17.789370 | browser-intake-datadoghq.com | 3.233.158.25
2025-06-04T15:54:17.793966 | browser-intake-datadoghq.com | 3.233.158.24
2025-06-04T15:54:17.796679 | browser-intake-datadoghq.com | 3.233.158.26
2025-06-04T15:54:25.985908 | tpc.googlesyndication.com | 142.250.198.97
2025-06-04T15:54:25.990163 | pagead2.googlesyndication.com | 64.233.180.156
2025-06-04T15:54:25.993839 | pagead2.googlesyndication.com | 64.233.180.157
2025-06-04T15:54:25.998336 | pagead2.googlesyndication.com | 64.233.180.155
2025-06-04T15:54:26.004146 | pagead2.googlesyndication.com | 64.233.180.154
2025-06-04T15:54:27.050384 | sider.ai | 104.22.39.144
2025-06-04T15:54:27.055190 | sider.ai | 172.67.29.97
2025-06-04T15:54:27.058856 | sider.ai | 104.22.38.144
2025-06-04T15:54:28.016777 | event.sider.ai | 54.174.74.177
2025-06-04T15:54:28.018850 | event.sider.ai | 52.203.180.242
2025-06-04T15:54:28.020679 | event.sider.ai | 54.209.24.141
2025-06-04T15:54:29.042609 | mobile.events.data.microsoft.com | 20.189.173.12
2025-06-04T15:54:29.049165 | cdn.jsdelivr.net | 104.16.175.226
2025-06-04T15:54:29.056436 | cdn.jsdelivr.net | 104.16.174.226
2025-06-04T15:54:36.230306 | www.googleadservices.com | 172.253.63.155
2025-06-04T15:54:36.232948 | www.googleadservices.com | 172.253.63.154
2025-06-04T15:54:44.420836 | fonts.gstatic.com | 142.250.197.163
2025-06-04T15:54:44.423671 | www.gstatic.com | 64.233.180.94
2025-06-04T15:54:54.642435 | www.google.com.vn | 142.250.76.3
2025-06-04T15:54:56.716553 | ade.googlesyndication.com | 142.251.16.156
2025-06-04T15:54:56.718742 | ade.googlesyndication.com | 142.251.16.157
2025-06-04T15:55:22.291235 | accounts.google.com.vn | 172.253.122.94
2025-06-04T15:55:34.576624 | s.gravatar.com | 192.0.73.2
2025-06-04T15:55:34.578594 | i0.wp.com | 192.0.77.2
2025-06-04T15:55:35.603671 | cdn.auth0.com | 13.226.66.40
2025-06-04T15:55:37.651173 | mobile.events.data.microsoft.com | 20.42.73.24
2025-06-04T15:55:54.034114 | connectivity-check.ubuntu.com | 185.125.190.96
2025-06-04T15:55:54.040049 | connectivity-check.ubuntu.com | 91.189.91.49
2025-06-04T15:55:54.045658 | connectivity-check.ubuntu.com | 185.125.190.98
2025-06-04T15:55:54.049071 | connectivity-check.ubuntu.com | 91.189.91.48
2025-06-04T15:55:54.051784 | connectivity-check.ubuntu.com | 185.125.190.17
2025-06-04T15:55:54.055479 | connectivity-check.ubuntu.com | 185.125.190.97
2025-06-04T15:55:54.058628 | connectivity-check.ubuntu.com | 185.125.190.18
2025-06-04T15:55:54.061693 | connectivity-check.ubuntu.com | 91.189.91.98
2025-06-04T15:55:54.064472 | connectivity-check.ubuntu.com | 185.125.190.49
2025-06-04T15:55:54.066367 | connectivity-check.ubuntu.com | 91.189.91.97
2025-06-04T15:55:54.068759 | connectivity-check.ubuntu.com | 91.189.91.96
2025-06-04T15:55:54.072014 | connectivity-check.ubuntu.com | 185.125.190.48
2025-06-04T16:04:42.675116 | cdn.jsdelivr.net | 104.16.175.226
2025-06-04T16:04:42.679680 | cdn.jsdelivr.net | 104.16.174.226
2025-06-04T16:05:53.330589 | connectivity-check.ubuntu.com | 185.125.190.17
2025-06-04T16:05:53.337835 | connectivity-check.ubuntu.com | 185.125.190.97
2025-06-04T16:05:53.343890 | connectivity-check.ubuntu.com | 185.125.190.18
2025-06-04T16:05:53.349782 | connectivity-check.ubuntu.com | 91.189.91.98
2025-06-04T16:05:53.354460 | connectivity-check.ubuntu.com | 91.189.91.48
2025-06-04T16:05:53.358932 | connectivity-check.ubuntu.com | 185.125.190.98
2025-06-04T16:05:53.365155 | connectivity-check.ubuntu.com | 185.125.190.96
2025-06-04T16:05:53.370274 | connectivity-check.ubuntu.com | 91.189.91.49
2025-06-04T16:05:53.375465 | connectivity-check.ubuntu.com | 185.125.190.48
2025-06-04T16:05:53.380433 | connectivity-check.ubuntu.com | 91.189.91.97
2025-06-04T16:05:53.385194 | connectivity-check.ubuntu.com | 91.189.91.96
2025-06-04T16:05:53.389584 | connectivity-check.ubuntu.com | 185.125.190.49
2025-06-04T16:05:56.402993 | mobile.events.data.microsoft.com | 20.189.173.17
2025-06-04T16:11:55.825537 | track.hubspot.com | 104.16.117.116
2025-06-04T16:11:55.829804 | track.hubspot.com | 104.16.118.116
2025-06-04T16:11:58.900001 | mobile.events.data.microsoft.com | 52.168.112.67
2025-06-04T16:12:00.997172 | app.hubspot.com | 104.16.117.116
2025-06-04T16:12:01.000062 | app.hubspot.com | 104.16.118.116
2025-06-04T16:12:01.990758 | static.hsappstatic.net | 104.17.174.91
2025-06-04T16:12:01.996174 | static.hsappstatic.net | 104.17.176.91
2025-06-04T16:12:02.003365 | static.hsappstatic.net | 104.17.173.91
2025-06-04T16:12:02.009385 | static.hsappstatic.net | 104.17.172.91
2025-06-04T16:12:02.015789 | static.hsappstatic.net | 104.17.175.91
2025-06-04T16:12:02.021425 | encrypted-tbn0.gstatic.com | 142.251.12.138
2025-06-04T16:12:02.026738 | encrypted-tbn0.gstatic.com | 142.251.12.100
2025-06-04T16:12:02.031867 | encrypted-tbn0.gstatic.com | 142.251.12.102
2025-06-04T16:12:02.036284 | encrypted-tbn0.gstatic.com | 142.251.12.113
2025-06-04T16:12:02.042699 | encrypted-tbn0.gstatic.com | 142.251.12.139
2025-06-04T16:12:02.047409 | encrypted-tbn0.gstatic.com | 142.251.12.101
2025-06-04T16:12:02.994536 | wise-m.public.cdn.office.net | 23.206.203.224
2025-06-04T16:12:02.999066 | wise-m.public.cdn.office.net | 23.206.203.220
2025-06-04T16:12:03.003928 | exceptions.hubspot.com | 104.16.117.116
2025-06-04T16:12:03.009895 | exceptions.hubspot.com | 104.16.118.116
2025-06-04T16:12:04.018864 | www.gstatic.com | 74.125.24.94
2025-06-04T16:12:04.025490 | ssl.gstatic.com | 64.233.170.94
2025-06-04T16:12:04.030611 | www.googleadservices.com | 74.125.68.156
2025-06-04T16:12:04.035043 | www.googleadservices.com | 74.125.68.155
2025-06-04T16:12:04.039096 | www.googleadservices.com | 74.125.68.157
2025-06-04T16:12:04.043644 | www.googleadservices.com | 74.125.68.154
2025-06-04T16:12:07.196388 | sider.ai | 172.67.29.97
2025-06-04T16:12:07.199674 | sider.ai | 104.22.39.144
2025-06-04T16:12:07.202451 | sider.ai | 104.22.38.144
2025-06-04T16:12:08.133958 | event.sider.ai | 54.209.24.141
2025-06-04T16:12:08.139544 | event.sider.ai | 54.174.74.177
2025-06-04T16:12:08.144516 | event.sider.ai | 52.203.180.242
2025-06-04T16:12:08.149425 | www.google-analytics.com | 74.125.130.138
2025-06-04T16:12:08.155210 | www.google-analytics.com | 74.125.130.102
2025-06-04T16:12:08.160393 | www.google-analytics.com | 74.125.130.101
2025-06-04T16:12:08.165761 | www.google-analytics.com | 74.125.130.139
2025-06-04T16:12:08.171287 | www.google-analytics.com | 74.125.130.100
2025-06-04T16:12:08.176518 | www.google-analytics.com | 74.125.130.113
2025-06-04T16:12:14.257453 | metrics-fe-na1.hubspot.com | 104.16.118.116
2025-06-04T16:12:14.260737 | metrics-fe-na1.hubspot.com | 104.16.117.116
2025-06-04T16:12:16.306453 | admin.microsoft.com | 13.107.6.156
2025-06-04T16:12:16.311546 | messaging.engagement.office.com | 52.111.224.12
2025-06-04T16:12:17.331490 | res.cdn.office.net | 23.60.96.238
2025-06-04T16:12:17.337074 | res.cdn.office.net | 23.60.96.210
2025-06-04T16:12:20.401528 | m365cdn.nel.measure.office.net | 113.171.10.80
2025-06-04T16:12:20.405261 | m365cdn.nel.measure.office.net | 113.171.10.32
2025-06-04T16:12:20.409196 | wordonline.nel.measure.office.net | 113.171.10.80
2025-06-04T16:12:20.413150 | wordonline.nel.measure.office.net | 113.171.10.32
2025-06-04T16:12:21.426294 | browser.events.data.microsoft.com | 20.189.173.7
2025-06-04T16:12:27.570668 | ecs.office.com | 52.123.131.14
2025-06-04T16:12:27.574266 | ecs.office.com | 52.123.130.14
2025-06-04T16:12:30.643157 | common.online.office.com | 52.108.9.12
2025-06-04T16:12:30.648418 | common.online.office.com | 52.108.8.12
2025-06-04T16:12:34.739162 | word-edit.officeapps.live.com | 52.108.8.12
2025-06-04T16:12:34.745344 | word-edit.officeapps.live.com | 52.108.9.12
2025-06-04T16:12:39.858788 | default.exp-tas.com | 13.107.5.93
2025-06-04T16:12:40.882445 | main.vscode-cdn.net | 13.107.246.73
2025-06-04T16:12:42.931417 | browser.pipe.aria.microsoft.com | 52.168.112.66
2025-06-04T16:12:42.937153 | westus-0.in.applicationinsights.azure.com | 20.189.172.76
2025-06-04T16:12:43.955618 | browser.events.data.microsoft.com | 52.182.143.213
2025-06-04T16:12:52.147913 | mobile.events.data.microsoft.com | 20.189.173.10
2025-06-04T16:12:53.171571 | www.google-analytics.com | 142.250.199.78
2025-06-04T16:12:55.218242 | pentest-tools.com | 76.76.21.21
2025-06-04T16:12:55.225119 | www.gstatic.com | 142.250.71.195
2025-06-04T16:12:58.291795 | cdn.usefathom.com | 84.17.37.217
2025-06-04T16:12:58.297663 | cdn-cookieyes.com | 104.18.18.62
2025-06-04T16:12:58.304328 | cdn-cookieyes.com | 104.18.19.62
2025-06-04T16:12:58.311301 | cdn.debugbear.com | 35.201.96.38
2025-06-04T16:12:58.315904 | www.googletagmanager.com | 142.250.197.232
2025-06-04T16:12:58.319478 | bat.bing.com | 150.171.28.10
2025-06-04T16:12:58.322579 | bat.bing.com | 150.171.27.10
2025-06-04T16:13:00.397344 | log.cookieyes.com | 52.48.124.93
2025-06-04T16:13:00.400568 | log.cookieyes.com | 54.77.78.31
2025-06-04T16:13:00.533189 | wac-0003.wac-msedge.net | 52.108.8.12
2025-06-04T16:13:00.537435 | wac-0003.wac-msedge.net | 52.108.9.12
2025-06-04T16:13:00.544649 | o1040042.ingest.sentry.io | 34.120.195.249
2025-06-04T16:13:01.361547 | fonts.gstatic.com | 142.250.71.195
2025-06-04T16:13:01.365914 | onedscolprdeus06.eastus.cloudapp.azure.com | 20.42.73.25
2025-06-04T16:13:01.486675 | data.debugbear.com | 35.201.96.38
2025-06-04T16:13:02.385414 | directory.cookieyes.com | 54.77.78.31
2025-06-04T16:13:02.389838 | directory.cookieyes.com | 52.48.124.93
2025-06-04T16:13:02.396133 | pagead2.googlesyndication.com | 142.250.66.34
2025-06-04T16:13:03.489550 | www.google.com.vn | 142.251.16.94
2025-06-04T16:13:04.432980 | www.googleadservices.com | 142.250.197.226
2025-06-04T16:13:06.481330 | ssl.gstatic.com | 192.178.218.94
2025-06-04T16:13:36.179259 | word-edit.officeapps.live.com | 52.108.9.12
2025-06-04T16:13:36.185682 | word-edit.officeapps.live.com | 52.108.8.12
2025-06-04T16:13:52.563053 | mobile.events.data.microsoft.com | 40.79.197.34
2025-06-04T16:14:00.754963 | browser.events.data.microsoft.com | 20.189.173.2
2025-06-04T16:14:00.761800 | common.online.office.com | 52.108.10.12
2025-06-04T16:14:00.767384 | common.online.office.com | 52.108.11.12
2025-06-04T16:14:01.779779 | word-telemetry.officeapps.live.com | 52.108.78.30
2025-06-04T16:14:03.827100 | mobile.events.data.microsoft.com | 20.189.173.15
2025-06-04T16:14:05.875867 | bat.bing.com | 150.171.27.10
2025-06-04T16:14:05.881874 | bat.bing.com | 150.171.28.10
2025-06-04T16:14:20.211502 | wordonline.nel.measure.office.net | 23.49.104.184
2025-06-04T16:14:20.216867 | wordonline.nel.measure.office.net | 23.49.104.168
2025-06-04T16:14:23.283606 | onedscolprdeus13.eastus.cloudapp.azure.com | 52.168.117.170
2025-06-04T16:14:36.595010 | word-edit.officeapps.live.com | 52.108.11.12
2025-06-04T16:14:36.601123 | word-edit.officeapps.live.com | 52.108.10.12
2025-06-04T16:15:01.171700 | word-edit.officeapps.live.com | 52.108.8.12
2025-06-04T16:15:01.178328 | word-edit.officeapps.live.com | 52.108.9.12
2025-06-04T16:15:53.395182 | connectivity-check.ubuntu.com | 185.125.190.98
2025-06-04T16:15:53.400558 | connectivity-check.ubuntu.com | 91.189.91.49
2025-06-04T16:15:53.406049 | connectivity-check.ubuntu.com | 185.125.190.97
2025-06-04T16:15:53.410748 | connectivity-check.ubuntu.com | 185.125.190.96
2025-06-04T16:15:53.417735 | connectivity-check.ubuntu.com | 91.189.91.97
2025-06-04T16:15:53.422796 | connectivity-check.ubuntu.com | 185.125.190.48
2025-06-04T16:15:53.427737 | connectivity-check.ubuntu.com | 185.125.190.17
2025-06-04T16:15:53.435184 | connectivity-check.ubuntu.com | 91.189.91.48
2025-06-04T16:15:53.440239 | connectivity-check.ubuntu.com | 185.125.190.49
2025-06-04T16:15:53.447228 | connectivity-check.ubuntu.com | 185.125.190.18
2025-06-04T16:15:53.452369 | connectivity-check.ubuntu.com | 91.189.91.96
2025-06-04T16:15:53.457417 | connectivity-check.ubuntu.com | 91.189.91.98
2025-06-04T16:15:56.467283 | mobile.events.data.microsoft.com | 52.182.143.211
2025-06-04T16:15:57.490505 | word-edit.officeapps.live.com | 52.108.8.12
2025-06-04T16:15:57.496957 | word-edit.officeapps.live.com | 52.108.9.12
2025-06-04T16:15:57.502475 | collabrtc.officeapps.live.com | 52.108.9.12
2025-06-04T16:15:57.507611 | collabrtc.officeapps.live.com | 52.108.8.12
2025-06-04T16:15:58.515247 | pin1-collabhubrtc.officeapps.live.com | 52.108.44.3
2025-06-04T16:15:59.538126 | browser.events.data.microsoft.com | 20.44.10.123
2025-06-04T16:16:01.586674 | word-telemetry.officeapps.live.com | 52.108.147.15
2025-06-04T16:16:01.594027 | word-edit.officeapps.live.com | 52.108.8.12
2025-06-04T16:16:01.599590 | word-edit.officeapps.live.com | 52.108.9.12
2025-06-05T15:23:05.676048 | browser.events.data.microsoft.com | 51.104.15.252
2025-06-05T15:23:34.251529 | spo.nel.measure.office.net | 27.77.81.232
2025-06-05T15:23:34.257650 | spo.nel.measure.office.net | 27.77.81.224
2025-06-05T15:23:35.275390 | word-telemetry.officeapps.live.com | 52.108.186.5
2025-06-05T15:23:41.419472 | word-edit.officeapps.live.com | 52.108.9.12
2025-06-05T15:23:41.424868 | word-edit.officeapps.live.com | 52.108.8.12
2025-06-05T15:23:49.612257 | wac-0003.wac-dc-msedge.net | 52.108.10.12
2025-06-05T15:23:49.618543 | wac-0003.wac-dc-msedge.net | 52.108.11.12
2025-06-05T15:23:49.623871 | onedscolprduks01.uksouth.cloudapp.azure.com | 51.104.15.252
2025-06-05T15:24:05.995479 | mobile.events.data.microsoft.com | 51.11.192.48
2025-06-05T15:24:07.020518 | wordonline.nel.measure.office.net | 27.77.81.224
2025-06-05T15:24:07.026561 | wordonline.nel.measure.office.net | 27.77.81.232
2025-06-05T15:24:08.042976 | browser.events.data.microsoft.com | 20.42.65.88
2025-06-05T15:24:08.048618 | onedscolprdwus10.westus.cloudapp.azure.com | 20.189.173.11
2025-06-05T15:24:35.499474 | as-prod.asyncgw.teams.microsoft.com | 52.113.195.132
2025-06-05T15:24:42.667487 | word-edit.officeapps.live.com | 52.108.10.12
2025-06-05T15:24:42.671699 | word-edit.officeapps.live.com | 52.108.11.12
2025-06-05T15:24:59.051313 | word-telemetry.officeapps.live.com | 52.108.186.5
2025-06-05T15:24:59.057869 | pgtsg1-word-telemetry-vip.officeapps.live.com | 52.108.68.26
2025-06-05T15:25:04.169497 | presence.teams.microsoft.com | 52.123.168.155
2025-06-05T15:25:29.577382 | connectivity-check.ubuntu.com | 91.189.91.49
2025-06-05T15:25:29.580896 | connectivity-check.ubuntu.com | 91.189.91.96
2025-06-05T15:25:29.584827 | connectivity-check.ubuntu.com | 185.125.190.97
2025-06-05T15:25:29.588937 | connectivity-check.ubuntu.com | 185.125.190.48
2025-06-05T15:25:29.594420 | connectivity-check.ubuntu.com | 91.189.91.48
2025-06-05T15:25:29.598298 | connectivity-check.ubuntu.com | 91.189.91.97
2025-06-05T15:25:29.601663 | connectivity-check.ubuntu.com | 185.125.190.49
2025-06-05T15:25:29.604338 | connectivity-check.ubuntu.com | 91.189.91.98
2025-06-05T15:25:29.607018 | connectivity-check.ubuntu.com | 185.125.190.18
2025-06-05T15:25:29.609093 | connectivity-check.ubuntu.com | 185.125.190.96
2025-06-05T15:25:29.611694 | connectivity-check.ubuntu.com | 185.125.190.17
2025-06-05T15:25:29.614068 | connectivity-check.ubuntu.com | 185.125.190.98
2025-06-05T15:25:43.916532 | word-edit.officeapps.live.com | 52.108.10.12
2025-06-05T15:25:43.920956 | word-edit.officeapps.live.com | 52.108.11.12
2025-06-05T15:25:43.924639 | wac-0003.wac-msedge.net | 52.108.9.12
2025-06-05T15:25:43.928713 | wac-0003.wac-msedge.net | 52.108.8.12
2025-06-05T15:25:45.961292 | word-telemetry.officeapps.live.com | 52.108.186.5
2025-06-05T15:25:46.985678 | browser.events.data.microsoft.com | 20.189.173.27
2025-06-05T15:25:56.202752 | teams.microsoft.com | 52.123.131.14
2025-06-05T15:25:56.206432 | teams.microsoft.com | 52.123.130.14
2025-06-05T15:26:01.323350 | mobile.events.data.microsoft.com | 13.69.239.74
2025-06-05T15:26:12.394834 | word-edit.officeapps.live.com | 52.108.10.12
2025-06-05T15:26:12.397505 | word-edit.officeapps.live.com | 52.108.11.12
2025-06-05T15:26:16.489112 | common.online.office.com | 52.108.10.12
2025-06-05T15:26:16.492829 | common.online.office.com | 52.108.11.12
2025-06-05T15:26:22.635856 | main.vscode-cdn.net | 13.107.246.73
2025-06-05T15:26:23.659097 | word-telemetry.officeapps.live.com | 52.108.186.5
2025-06-05T15:26:25.707245 | teams.events.data.microsoft.com | 51.104.15.253
2025-06-05T15:26:34.923415 | mobile.events.data.microsoft.com | 20.189.173.16
2025-06-05T15:26:50.284190 | browser.events.data.microsoft.com | 20.189.173.1
2025-06-05T15:26:53.355668 | pgtca1-word-telemetry-vip.officeapps.live.com | 52.108.42.14
2025-06-05T15:27:03.596289 | teams.microsoft.com | 52.123.131.14
2025-06-05T15:27:03.602727 | teams.microsoft.com | 52.123.130.14
2025-06-05T15:27:13.835462 | word-edit.officeapps.live.com | 52.108.11.12
2025-06-05T15:27:13.842219 | word-edit.officeapps.live.com | 52.108.10.12
2025-06-05T15:27:38.409279 | word-telemetry.officeapps.live.com | 52.108.147.15
2025-06-05T15:27:43.531247 | word-edit.officeapps.live.com | 52.108.10.12
2025-06-05T15:27:43.538091 | word-edit.officeapps.live.com | 52.108.11.12
2025-06-05T15:27:52.747070 | browser.events.data.microsoft.com | 104.46.162.226
2025-06-05T15:28:15.275324 | word-edit.officeapps.live.com | 52.108.11.12
2025-06-05T15:28:15.278635 | word-edit.officeapps.live.com | 52.108.10.12
2025-06-05T15:28:29.611481 | as-prod.asyncgw.teams.microsoft.com | 52.113.195.132
2025-06-05T15:28:29.617209 | husteduvn.sharepoint.com | 52.105.217.55
2025-06-05T15:28:30.635337 | presence.teams.microsoft.com | 52.123.207.21
2025-06-05T15:28:34.731478 | spo.nel.measure.office.net | 27.77.81.224
2025-06-05T15:28:34.734756 | spo.nel.measure.office.net | 27.77.81.232
2025-06-05T15:28:43.947194 | word-edit.officeapps.live.com | 52.108.11.12
2025-06-05T15:28:43.951074 | word-edit.officeapps.live.com | 52.108.10.12
2025-06-05T15:29:00.331376 | teams.events.data.microsoft.com | 51.116.253.170
2025-06-05T15:29:08.523304 | word-telemetry.officeapps.live.com | 52.108.147.15
2025-06-05T15:29:10.570186 | teams.microsoft.com | 52.123.130.14
2025-06-05T15:29:10.573744 | teams.microsoft.com | 52.123.131.14
2025-06-05T15:29:15.691587 | pgtus3-word-telemetry-vip.officeapps.live.com | 52.108.186.5
2025-06-05T15:29:18.761736 | wac-0003.wac-dc-msedge.net | 52.108.10.12
2025-06-05T15:29:18.765547 | wac-0003.wac-dc-msedge.net | 52.108.11.12
2025-06-05T15:29:39.243378 | browser.events.data.microsoft.com | 20.189.173.8
2025-06-05T15:30:06.890482 | wordonline.nel.measure.office.net | 27.77.81.232
2025-06-05T15:30:06.894794 | wordonline.nel.measure.office.net | 27.77.81.224
2025-06-05T15:30:20.201497 | word-edit.officeapps.live.com | 52.108.9.12
2025-06-05T15:30:20.205246 | word-edit.officeapps.live.com | 52.108.8.12
2025-06-05T15:30:21.227388 | word-telemetry.officeapps.live.com | 52.108.147.15
2025-06-05T15:30:30.443299 | connectivity-check.ubuntu.com | 185.125.190.17
2025-06-05T15:30:30.446790 | connectivity-check.ubuntu.com | 185.125.190.97
2025-06-05T15:30:30.450110 | connectivity-check.ubuntu.com | 185.125.190.18
2025-06-05T15:30:30.452953 | connectivity-check.ubuntu.com | 91.189.91.97
2025-06-05T15:30:30.455501 | connectivity-check.ubuntu.com | 91.189.91.48
2025-06-05T15:30:30.457558 | connectivity-check.ubuntu.com | 91.189.91.98
2025-06-05T15:30:30.460151 | connectivity-check.ubuntu.com | 185.125.190.96
2025-06-05T15:30:30.462900 | connectivity-check.ubuntu.com | 185.125.190.48
2025-06-05T15:30:30.466371 | connectivity-check.ubuntu.com | 185.125.190.98
2025-06-05T15:30:30.468585 | connectivity-check.ubuntu.com | 91.189.91.96
2025-06-05T15:30:30.470721 | connectivity-check.ubuntu.com | 185.125.190.49
2025-06-05T15:30:30.472574 | connectivity-check.ubuntu.com | 91.189.91.49
2025-06-05T15:30:38.635352 | pgtca1-word-telemetry-vip.officeapps.live.com | 52.108.42.14
2025-06-05T15:30:39.659487 | browser.events.data.microsoft.com | 20.42.65.90
2025-06-05T15:30:56.044471 | as-prod.asyncgw.teams.microsoft.com | 52.113.195.132
2025-06-05T15:30:57.067370 | presence.teams.microsoft.com | 52.123.169.106
2025-06-05T15:31:16.523175 | common.online.office.com | 52.108.10.12
2025-06-05T15:31:16.529288 | common.online.office.com | 52.108.11.12
2025-06-05T15:31:18.570559 | teams.microsoft.com | 52.123.130.14
2025-06-05T15:31:18.572685 | teams.microsoft.com | 52.123.131.14
2025-06-05T15:31:19.592718 | word-edit.officeapps.live.com | 52.108.8.12
2025-06-05T15:31:19.594978 | word-edit.officeapps.live.com | 52.108.9.12
2025-06-05T15:31:26.763035 | main.vscode-cdn.net | 13.107.246.73
2025-06-05T15:31:26.768531 | teams.events.data.microsoft.com | 13.89.179.10
2025-06-05T15:31:27.787441 | word-telemetry.officeapps.live.com | 52.108.42.14
2025-06-18T13:58:21.254560 | connectivity-check.ubuntu.com | 185.125.190.17
2025-06-18T13:58:21.257880 | connectivity-check.ubuntu.com | 185.125.190.48
2025-06-18T13:58:21.260877 | connectivity-check.ubuntu.com | 185.125.190.49
2025-06-18T13:58:21.263784 | connectivity-check.ubuntu.com | 185.125.190.18
2025-06-18T13:58:21.265897 | connectivity-check.ubuntu.com | 91.189.91.48
2025-06-18T13:58:21.267751 | connectivity-check.ubuntu.com | 91.189.91.98
2025-06-18T13:58:21.269537 | connectivity-check.ubuntu.com | 185.125.190.96
2025-06-18T13:58:21.271264 | connectivity-check.ubuntu.com | 185.125.190.98
2025-06-18T13:58:21.273149 | connectivity-check.ubuntu.com | 91.189.91.97
2025-06-18T13:58:21.274865 | connectivity-check.ubuntu.com | 91.189.91.96
2025-06-18T13:58:21.277307 | connectivity-check.ubuntu.com | 91.189.91.49
2025-06-18T13:58:21.281379 | connectivity-check.ubuntu.com | 185.125.190.97
2025-06-18T13:58:27.327200 | word-edit.officeapps.live.com | 52.108.8.12
2025-06-18T13:58:27.330633 | word-edit.officeapps.live.com | 52.108.9.12
2025-06-18T13:58:36.542869 | browser.events.data.microsoft.com | 20.189.173.26
2025-06-18T13:58:52.927560 | cdn.jsdelivr.net | 104.16.174.226
2025-06-18T13:58:52.932701 | cdn.jsdelivr.net | 104.16.175.226
2025-06-18T13:59:04.191968 | common.online.office.com | 52.108.8.12
2025-06-18T13:59:04.197402 | common.online.office.com | 52.108.9.12
2025-06-18T13:59:23.647108 | word-telemetry.officeapps.live.com | 52.108.147.15
2025-06-18T13:59:23.652903 | browser.events.data.microsoft.com | 20.42.73.28
2025-06-18T13:59:35.935665 | word-edit.officeapps.live.com | 52.108.9.12
2025-06-18T13:59:35.939193 | word-edit.officeapps.live.com | 52.108.8.12
2025-06-18T13:59:36.959702 | spo.nel.measure.office.net | 23.202.35.147
2025-06-18T13:59:36.963290 | spo.nel.measure.office.net | 23.202.35.216
2025-06-18T13:59:36.965682 | spo.nel.measure.office.net | 23.202.35.104
2025-06-18T13:59:36.969974 | spo.nel.measure.office.net | 23.202.35.136
2025-06-18T13:59:36.974640 | spo.nel.measure.office.net | 23.202.35.218
